english_name,indonesian_name,is_dangerous
PEG Carbonate,PEG Karbonat,False
Calcium Glycol Blend,Kalsium Glycol Blend,False
Sodium Carbonate,Natrium Karbonat,False
Isopropyl Glycol,Isopropyl Glycol,False
PEG Carbonate Complex,PEG Karbonat Complex,False
Isopropyl Palmitate Derivative,Isopropyl Palmitate Derivative,False
Calcium Glutamate,Kalsium Glutamate,False
Magnesium Carbonate Oil,Magnesium Karbonat Minyak,False
Calcium Phosphate,Kalsium Fosfat,False
PPG Laurate,PPG Laurate,False
Butyl Phosphate,Butyl Fosfat,False
Poly Stearate Blend,Poly Stearate Blend,False
Propyl Oxide Oil,Propyl Oksida Minyak,False
Calcium Oxide Oil,Kalsium Oksida Minyak,False
Hydrogenated Sulfate,Hydrogenated Sulfat,False
Magnesium Carbonate,Magnesium Karbonat,False
Calcium Laurate,Kalsium Laurate,False
Potassium Carbonate Copolymer,Kalium Karbonat Copolymer,False
Butyl Oxide,Butyl Oksida,False
Poly Palmitate,Poly Palmitate,False
Ethyl Stearate,Ethyl Stearate,False
Calcium Citrate,Kalsium Sitrat,False
Butyl Benzoate,Butyl Benzoat,False
PEG Oxide,PEG Oksida,False
Isopropyl Citrate Complex,Isopropyl Sitrat Complex,False
Poly Oxide,Poly Oksida,False
Hydroxy Chloride Oil,Hydroxy Klorida Minyak,False
Hydrogenated Stearate,Hydrogenated Stearate,False
Potassium Oxide,Kalium Oksida,False
Butyl Sulfate,Butyl Sulfat,False
Poly Glycol,Poly Glycol,False
Acrylate Citrate,Acrylate Sitrat,False
Ethyl Phosphate Extract,Ethyl Fosfat Ekstrak,False
Magnesium Citrate Compound,Magnesium Sitrat Compound,False
Propyl Stearate,Propyl Stearate,False
PPG Citrate,PPG Sitrat,False
Hydrogenated Palmitate,Hydrogenated Palmitate,False
Potassium Citrate,Kalium Sitrat,False
Magnesium Glutamate,Magnesium Glutamate,False
Propyl Stearate,Propyl Stearate,False
Magnesium Palmitate Copolymer,Magnesium Palmitate Copolymer,False
Isopropyl Laurate,Isopropyl Laurate,False
Ethyl Glycol,Ethyl Glycol,False
Acrylate Chloride,Acrylate Klorida,False
Propyl Oxide,Propyl Oksida,False
Magnesium Oxide,Magnesium Oksida,False
PEG Oxide,PEG Oksida,False
Poly Sulfate,Poly Sulfat,False
Acrylate Glutamate Derivative,Acrylate Glutamate Derivative,False
Acrylate Silicate,Acrylate Silicate,False
Magnesium Phosphate,Magnesium Fosfat,False
Hydroxy Lactate,Hydroxy Lactate,False
Sodium Palmitate Derivative,Natrium Palmitate Derivative,False
Magnesium Sulfate,Magnesium Sulfat,False
PPG Sulfate Blend,PPG Sulfat Blend,False
Calcium Palmitate Copolymer,Kalsium Palmitate Copolymer,False
Acrylate Stearate,Acrylate Stearate,False
Poly Silicate Oil,Poly Silicate Minyak,False
Calcium Chloride,Kalsium Klorida,False
Potassium Phosphate,Kalium Fosfat,False
Potassium Sulfate,Kalium Sulfat,False
Potassium Stearate,Kalium Stearate,False
Sodium Benzoate,Natrium Benzoat,False
Hydrogenated Glycol Solution,Hydrogenated Glycol Solution,False
Calcium Lactate,Kalsium Lactate,False
Isopropyl Chloride,Isopropyl Klorida,False
Calcium Sulfate,Kalsium Sulfat,False
Magnesium Laurate Solution,Magnesium Laurate Solution,False
PPG Glutamate,PPG Glutamate,False
Ethyl Oxide Oil,Ethyl Oksida Minyak,False
Hydrogenated Oxide,Hydrogenated Oksida,False
Hydroxy Palmitate Solution,Hydroxy Palmitate Solution,False
Magnesium Palmitate Solution,Magnesium Palmitate Solution,False
Propyl Phosphate,Propyl Fosfat,False
Poly Palmitate,Poly Palmitate,False
Acrylate Lactate,Acrylate Lactate,False
Magnesium Sulfate,Magnesium Sulfat,False
Hydroxy Silicate,Hydroxy Silicate,False
Acrylate Glycol Compound,Acrylate Glycol Compound,False
Calcium Laurate,Kalsium Laurate,False
Calcium Phosphate,Kalsium Fosfat,False
Propyl Citrate,Propyl Sitrat,False
Hydrogenated Benzoate Copolymer,Hydrogenated Benzoat Copolymer,False
Propyl Lactate Derivative,Propyl Lactate Derivative,False
Hydrogenated Palmitate,Hydrogenated Palmitate,False
Magnesium Carbonate Solution,Magnesium Karbonat Solution,False
PEG Lactate,PEG Lactate,False
Isopropyl Glycol,Isopropyl Glycol,False
Magnesium Benzoate,Magnesium Benzoat,False
Butyl Glycol,Butyl Glycol,False
Hydroxy Silicate,Hydroxy Silicate,False
Isopropyl Phosphate,Isopropyl Fosfat,False
Hydrogenated Phosphate Extract,Hydrogenated Fosfat Ekstrak,False
Butyl Benzoate Complex,Butyl Benzoat Complex,False
Propyl Chloride,Propyl Klorida,False
Isopropyl Phosphate Blend,Isopropyl Fosfat Blend,False
Acrylate Citrate Blend,Acrylate Sitrat Blend,False
Sodium Glutamate,Natrium Glutamate,False
Acrylate Benzoate Compound,Acrylate Benzoat Compound,False
PEG Glutamate,PEG Glutamate,False
PPG Glycol,PPG Glycol,False
Calcium Sulfate Complex,Kalsium Sulfat Complex,False
Isopropyl Silicate,Isopropyl Silicate,False
Potassium Stearate,Kalium Stearate,False
Sodium Carbonate Compound,Natrium Karbonat Compound,False
PPG Chloride,PPG Klorida,False
Magnesium Palmitate,Magnesium Palmitate,False
Ethyl Stearate,Ethyl Stearate,False
Magnesium Sulfate Oil,Magnesium Sulfat Minyak,False
Potassium Silicate,Kalium Silicate,False
Sodium Stearate,Natrium Stearate,False
Hydrogenated Glycol,Hydrogenated Glycol,False
Propyl Stearate,Propyl Stearate,False
PEG Chloride,PEG Klorida,False
Calcium Glutamate Blend,Kalsium Glutamate Blend,False
PPG Laurate,PPG Laurate,False
PEG Oxide,PEG Oksida,False
Hydroxy Benzoate Copolymer,Hydroxy Benzoat Copolymer,False
Hydroxy Palmitate Blend,Hydroxy Palmitate Blend,False
PPG Lactate,PPG Lactate,False
Isopropyl Benzoate,Isopropyl Benzoat,False
Butyl Glutamate,Butyl Glutamate,False
Potassium Glycol Blend,Kalium Glycol Blend,False
Hydrogenated Phosphate,Hydrogenated Fosfat,False
PPG Phosphate Blend,PPG Fosfat Blend,False
Potassium Carbonate,Kalium Karbonat,False
Hydrogenated Sulfate,Hydrogenated Sulfat,False
PPG Phosphate Compound,PPG Fosfat Compound,False
Sodium Stearate,Natrium Stearate,False
Butyl Oxide Complex,Butyl Oksida Complex,False
Potassium Carbonate,Kalium Karbonat,False
Magnesium Benzoate,Magnesium Benzoat,False
Hydrogenated Chloride Solution,Hydrogenated Klorida Solution,False
Butyl Chloride,Butyl Klorida,False
Propyl Citrate Copolymer,Propyl Sitrat Copolymer,False
PEG Carbonate,PEG Karbonat,False
Poly Glycol,Poly Glycol,False
Hydrogenated Silicate Copolymer,Hydrogenated Silicate Copolymer,False
Propyl Lactate Compound,Propyl Lactate Compound,False
PPG Palmitate Compound,PPG Palmitate Compound,False
PEG Palmitate,PEG Palmitate,False
PEG Glutamate,PEG Glutamate,False
PEG Lactate,PEG Lactate,False
Hydroxy Lactate Oil,Hydroxy Lactate Minyak,False
Propyl Glutamate Extract,Propyl Glutamate Ekstrak,False
Hydrogenated Carbonate,Hydrogenated Karbonat,False
Butyl Stearate,Butyl Stearate,False
Butyl Chloride Compound,Butyl Klorida Compound,False
Hydroxy Carbonate,Hydroxy Karbonat,False
Calcium Phosphate,Kalsium Fosfat,False
Poly Phosphate,Poly Fosfat,False
Sodium Oxide,Natrium Oksida,False
Hydroxy Carbonate,Hydroxy Karbonat,False
Hydrogenated Lactate Copolymer,Hydrogenated Lactate Copolymer,False
PPG Phosphate,PPG Fosfat,False
Calcium Citrate,Kalsium Sitrat,False
Propyl Laurate Oil,Propyl Laurate Minyak,False
Butyl Phosphate Extract,Butyl Fosfat Ekstrak,False
Hydroxy Chloride,Hydroxy Klorida,False
Magnesium Oxide,Magnesium Oksida,False
Sodium Phosphate,Natrium Fosfat,False
Potassium Benzoate,Kalium Benzoat,False
Ethyl Citrate Derivative,Ethyl Sitrat Derivative,False
Propyl Silicate,Propyl Silicate,False
PPG Carbonate Extract,PPG Karbonat Ekstrak,False
Hydrogenated Lactate,Hydrogenated Lactate,False
Butyl Phosphate Oil,Butyl Fosfat Minyak,False
Ethyl Silicate,Ethyl Silicate,False
Acrylate Laurate,Acrylate Laurate,False
Hydroxy Glutamate,Hydroxy Glutamate,False
Hydroxy Silicate,Hydroxy Silicate,False
Hydrogenated Sulfate,Hydrogenated Sulfat,False
Sodium Phosphate,Natrium Fosfat,False
Isopropyl Stearate,Isopropyl Stearate,False
Isopropyl Glutamate,Isopropyl Glutamate,False
Potassium Citrate,Kalium Sitrat,False
Propyl Silicate,Propyl Silicate,False
Propyl Lactate Complex,Propyl Lactate Complex,False
Isopropyl Phosphate,Isopropyl Fosfat,False
Calcium Chloride,Kalsium Klorida,False
Calcium Glycol,Kalsium Glycol,False
PEG Oxide Oil,PEG Oksida Minyak,False
Acrylate Citrate,Acrylate Sitrat,False
Propyl Citrate,Propyl Sitrat,False
Hydrogenated Oxide Extract,Hydrogenated Oksida Ekstrak,False
Poly Laurate,Poly Laurate,False
Calcium Oxide Extract,Kalsium Oksida Ekstrak,False
Hydrogenated Benzoate Copolymer,Hydrogenated Benzoat Copolymer,False
Potassium Glutamate,Kalium Glutamate,False
PPG Laurate,PPG Laurate,False
Sodium Lactate Complex,Natrium Lactate Complex,False
Potassium Palmitate,Kalium Palmitate,False
Poly Chloride,Poly Klorida,False
Sodium Lactate Solution,Natrium Lactate Solution,False
Butyl Lactate,Butyl Lactate,False
Ethyl Chloride Extract,Ethyl Klorida Ekstrak,False
Acrylate Sulfate Compound,Acrylate Sulfat Compound,False
Potassium Oxide Derivative,Kalium Oksida Derivative,False
PEG Silicate Solution,PEG Silicate Solution,False
Potassium Sulfate,Kalium Sulfat,False
Butyl Palmitate Blend,Butyl Palmitate Blend,False
Acrylate Palmitate,Acrylate Palmitate,False
PPG Glutamate Copolymer,PPG Glutamate Copolymer,False
Hydroxy Sulfate Oil,Hydroxy Sulfat Minyak,False
Isopropyl Oxide,Isopropyl Oksida,False
Propyl Carbonate,Propyl Karbonat,False
PPG Silicate Blend,PPG Silicate Blend,False
Acrylate Silicate Derivative,Acrylate Silicate Derivative,False
Poly Glutamate Derivative,Poly Glutamate Derivative,False
Isopropyl Phosphate,Isopropyl Fosfat,False
Propyl Glutamate Derivative,Propyl Glutamate Derivative,False
Acrylate Lactate,Acrylate Lactate,False
Hydroxy Benzoate,Hydroxy Benzoat,False
Calcium Laurate,Kalsium Laurate,False
Potassium Citrate,Kalium Sitrat,False
PPG Silicate Blend,PPG Silicate Blend,False
Poly Benzoate,Poly Benzoat,False
PPG Sulfate,PPG Sulfat,False
Sodium Palmitate,Natrium Palmitate,False
Acrylate Sulfate Oil,Acrylate Sulfat Minyak,False
Propyl Glycol,Propyl Glycol,False
Hydrogenated Phosphate,Hydrogenated Fosfat,False
PPG Chloride,PPG Klorida,False
Potassium Laurate Copolymer,Kalium Laurate Copolymer,False
Butyl Phosphate,Butyl Fosfat,False
PPG Stearate,PPG Stearate,False
Hydrogenated Laurate,Hydrogenated Laurate,False
Hydroxy Stearate Oil,Hydroxy Stearate Minyak,False
Calcium Carbonate,Kalsium Karbonat,False
Ethyl Silicate Complex,Ethyl Silicate Complex,False
PEG Chloride,PEG Klorida,False
Poly Lactate,Poly Lactate,False
PEG Palmitate,PEG Palmitate,False
Hydroxy Chloride,Hydroxy Klorida,False
Sodium Glutamate,Natrium Glutamate,False
Hydroxy Carbonate,Hydroxy Karbonat,False
PPG Silicate Copolymer,PPG Silicate Copolymer,False
Acrylate Glutamate Oil,Acrylate Glutamate Minyak,False
Sodium Glutamate,Natrium Glutamate,False
Isopropyl Carbonate,Isopropyl Karbonat,False
Calcium Glutamate Solution,Kalsium Glutamate Solution,False
Acrylate Phosphate,Acrylate Fosfat,False
Ethyl Glycol Derivative,Ethyl Glycol Derivative,False
Isopropyl Silicate,Isopropyl Silicate,False
Isopropyl Stearate,Isopropyl Stearate,False
Potassium Phosphate Extract,Kalium Fosfat Ekstrak,False
Magnesium Phosphate Blend,Magnesium Fosfat Blend,False
Potassium Glycol,Kalium Glycol,False
Magnesium Silicate,Magnesium Silicate,False
Ethyl Stearate,Ethyl Stearate,False
Calcium Oxide,Kalsium Oksida,False
Magnesium Lactate Extract,Magnesium Lactate Ekstrak,False
Propyl Oxide,Propyl Oksida,False
Ethyl Citrate,Ethyl Sitrat,False
Hydrogenated Glycol Complex,Hydrogenated Glycol Complex,False
Acrylate Sulfate Oil,Acrylate Sulfat Minyak,False
PPG Sulfate Oil,PPG Sulfat Minyak,False
Acrylate Glutamate,Acrylate Glutamate,False
Hydrogenated Lactate,Hydrogenated Lactate,False
Ethyl Sulfate Derivative,Ethyl Sulfat Derivative,False
Hydroxy Laurate,Hydroxy Laurate,False
Calcium Glutamate,Kalsium Glutamate,False
Acrylate Lactate,Acrylate Lactate,False
Isopropyl Citrate,Isopropyl Sitrat,False
Acrylate Glycol Oil,Acrylate Glycol Minyak,False
Poly Lactate Blend,Poly Lactate Blend,False
Hydroxy Palmitate,Hydroxy Palmitate,False
Sodium Palmitate,Natrium Palmitate,False
Hydrogenated Silicate,Hydrogenated Silicate,False
Magnesium Silicate,Magnesium Silicate,False
Sodium Sulfate,Natrium Sulfat,False
PPG Laurate,PPG Laurate,False
PEG Lactate,PEG Lactate,False
Acrylate Glycol,Acrylate Glycol,False
Poly Oxide,Poly Oksida,False
Hydroxy Chloride,Hydroxy Klorida,False
Sodium Carbonate,Natrium Karbonat,False
Potassium Citrate,Kalium Sitrat,False
Propyl Laurate,Propyl Laurate,False
Hydroxy Carbonate Blend,Hydroxy Karbonat Blend,False
Hydroxy Glutamate Compound,Hydroxy Glutamate Compound,False
Isopropyl Carbonate Derivative,Isopropyl Karbonat Derivative,False
Butyl Palmitate Copolymer,Butyl Palmitate Copolymer,False
Sodium Stearate,Natrium Stearate,False
Magnesium Palmitate,Magnesium Palmitate,False
Isopropyl Citrate Extract,Isopropyl Sitrat Ekstrak,False
Sodium Stearate,Natrium Stearate,False
Hydrogenated Glycol Compound,Hydrogenated Glycol Compound,False
Hydroxy Laurate Compound,Hydroxy Laurate Compound,False
Hydrogenated Chloride Derivative,Hydrogenated Klorida Derivative,False
Acrylate Glycol Blend,Acrylate Glycol Blend,False
Hydroxy Lactate,Hydroxy Lactate,False
Magnesium Carbonate,Magnesium Karbonat,False
Butyl Silicate,Butyl Silicate,False
PPG Carbonate Blend,PPG Karbonat Blend,False
Propyl Carbonate,Propyl Karbonat,False
Hydroxy Sulfate,Hydroxy Sulfat,False
Poly Sulfate,Poly Sulfat,False
Ethyl Phosphate,Ethyl Fosfat,False
Potassium Glycol,Kalium Glycol,False
Sodium Stearate,Natrium Stearate,False
Butyl Citrate,Butyl Sitrat,False
Magnesium Glutamate,Magnesium Glutamate,False
PEG Carbonate,PEG Karbonat,False
Hydroxy Chloride,Hydroxy Klorida,False
Hydrogenated Silicate,Hydrogenated Silicate,False
Sodium Chloride,Natrium Klorida,False
Ethyl Palmitate,Ethyl Palmitate,False
Sodium Stearate,Natrium Stearate,False
Ethyl Lactate,Ethyl Lactate,False
Magnesium Chloride,Magnesium Klorida,False
Poly Oxide Oil,Poly Oksida Minyak,False
Hydroxy Palmitate,Hydroxy Palmitate,False
Poly Stearate,Poly Stearate,False
PPG Benzoate,PPG Benzoat,False
Propyl Lactate Solution,Propyl Lactate Solution,False
Propyl Oxide,Propyl Oksida,False
Potassium Laurate,Kalium Laurate,False
Isopropyl Oxide,Isopropyl Oksida,False
Butyl Glutamate,Butyl Glutamate,False
Calcium Glycol,Kalsium Glycol,False
Sodium Laurate Solution,Natrium Laurate Solution,False
Hydrogenated Palmitate,Hydrogenated Palmitate,False
Sodium Lactate,Natrium Lactate,False
Hydrogenated Sulfate,Hydrogenated Sulfat,False
Calcium Sulfate,Kalsium Sulfat,False
PPG Silicate,PPG Silicate,False
Acrylate Chloride,Acrylate Klorida,False
Hydrogenated Glycol,Hydrogenated Glycol,False
PPG Laurate,PPG Laurate,False
Isopropyl Silicate Solution,Isopropyl Silicate Solution,False
Acrylate Chloride Complex,Acrylate Klorida Complex,False
Calcium Silicate,Kalsium Silicate,False
Calcium Silicate,Kalsium Silicate,False
Hydroxy Sulfate Copolymer,Hydroxy Sulfat Copolymer,False
Potassium Chloride,Kalium Klorida,False
Acrylate Benzoate,Acrylate Benzoat,False
PEG Silicate,PEG Silicate,False
Acrylate Chloride Derivative,Acrylate Klorida Derivative,False
Hydroxy Chloride,Hydroxy Klorida,False
PEG Sulfate,PEG Sulfat,False
Calcium Phosphate,Kalsium Fosfat,False
Poly Citrate,Poly Sitrat,False
PEG Silicate,PEG Silicate,False
Propyl Citrate,Propyl Sitrat,False
Propyl Oxide,Propyl Oksida,False
Propyl Carbonate,Propyl Karbonat,False
Acrylate Chloride,Acrylate Klorida,False
Potassium Carbonate,Kalium Karbonat,False
PEG Sulfate,PEG Sulfat,False
Butyl Oxide,Butyl Oksida,False
Sodium Sulfate,Natrium Sulfat,False
Potassium Benzoate Copolymer,Kalium Benzoat Copolymer,False
Sodium Glutamate,Natrium Glutamate,False
Propyl Sulfate,Propyl Sulfat,False
Propyl Chloride,Propyl Klorida,False
PEG Chloride Derivative,PEG Klorida Derivative,False
Hydrogenated Stearate Copolymer,Hydrogenated Stearate Copolymer,False
Butyl Lactate,Butyl Lactate,False
Potassium Chloride Solution,Kalium Klorida Solution,False
Potassium Oxide Derivative,Kalium Oksida Derivative,False
Ethyl Lactate,Ethyl Lactate,False
Acrylate Lactate,Acrylate Lactate,False
PPG Benzoate,PPG Benzoat,False
Calcium Sulfate,Kalsium Sulfat,False
Propyl Stearate Blend,Propyl Stearate Blend,False
Propyl Silicate Complex,Propyl Silicate Complex,False
Sodium Carbonate,Natrium Karbonat,False
Acrylate Carbonate,Acrylate Karbonat,False
Poly Glutamate,Poly Glutamate,False
PPG Palmitate,PPG Palmitate,False
Hydroxy Laurate Blend,Hydroxy Laurate Blend,False
Ethyl Benzoate,Ethyl Benzoat,False
Hydroxy Phosphate,Hydroxy Fosfat,False
Potassium Carbonate Blend,Kalium Karbonat Blend,False
Acrylate Lactate Extract,Acrylate Lactate Ekstrak,False
Isopropyl Palmitate,Isopropyl Palmitate,False
Propyl Silicate,Propyl Silicate,False
PEG Glutamate,PEG Glutamate,False
PEG Glycol,PEG Glycol,False
Ethyl Carbonate,Ethyl Karbonat,False
PEG Stearate,PEG Stearate,False
Potassium Lactate,Kalium Lactate,False
PEG Sulfate,PEG Sulfat,False
Magnesium Laurate Derivative,Magnesium Laurate Derivative,False
Butyl Oxide,Butyl Oksida,False
Poly Citrate Solution,Poly Sitrat Solution,False
Calcium Chloride,Kalsium Klorida,False
Acrylate Carbonate,Acrylate Karbonat,False
Hydrogenated Laurate,Hydrogenated Laurate,False
Isopropyl Oxide Complex,Isopropyl Oksida Complex,False
Magnesium Glycol,Magnesium Glycol,False
Hydrogenated Lactate,Hydrogenated Lactate,False
PEG Benzoate,PEG Benzoat,False
PEG Benzoate,PEG Benzoat,False
Butyl Stearate,Butyl Stearate,False
Propyl Oxide Solution,Propyl Oksida Solution,False
Acrylate Carbonate,Acrylate Karbonat,False
Hydrogenated Benzoate,Hydrogenated Benzoat,False
Poly Stearate Oil,Poly Stearate Minyak,False
Calcium Benzoate,Kalsium Benzoat,False
Potassium Palmitate,Kalium Palmitate,False
Magnesium Carbonate Compound,Magnesium Karbonat Compound,False
Butyl Citrate,Butyl Sitrat,False
Isopropyl Sulfate Extract,Isopropyl Sulfat Ekstrak,False
Acrylate Laurate,Acrylate Laurate,False
PEG Chloride Oil,PEG Klorida Minyak,False
Propyl Silicate,Propyl Silicate,False
Poly Phosphate,Poly Fosfat,False
Acrylate Glutamate Blend,Acrylate Glutamate Blend,False
Sodium Palmitate Oil,Natrium Palmitate Minyak,False
PPG Glycol,PPG Glycol,False
Hydrogenated Chloride,Hydrogenated Klorida,False
Acrylate Glutamate Solution,Acrylate Glutamate Solution,False
Hydroxy Citrate,Hydroxy Sitrat,False
Calcium Glutamate,Kalsium Glutamate,False
PPG Stearate,PPG Stearate,False
Calcium Laurate,Kalsium Laurate,False
Potassium Glutamate,Kalium Glutamate,False
Poly Sulfate,Poly Sulfat,False
Calcium Palmitate,Kalsium Palmitate,False
Hydroxy Benzoate,Hydroxy Benzoat,False
PEG Silicate Derivative,PEG Silicate Derivative,False
Hydrogenated Oxide Blend,Hydrogenated Oksida Blend,False
Hydrogenated Silicate,Hydrogenated Silicate,False
Sodium Oxide Extract,Natrium Oksida Ekstrak,False
Butyl Palmitate,Butyl Palmitate,False
Calcium Benzoate,Kalsium Benzoat,False
Hydroxy Lactate Oil,Hydroxy Lactate Minyak,False
Hydroxy Glutamate,Hydroxy Glutamate,False
Sodium Silicate Blend,Natrium Silicate Blend,False
Magnesium Chloride Solution,Magnesium Klorida Solution,False
Potassium Citrate Oil,Kalium Sitrat Minyak,False
Sodium Chloride Oil,Natrium Klorida Minyak,False
Magnesium Phosphate,Magnesium Fosfat,False
Poly Palmitate,Poly Palmitate,False
Poly Palmitate,Poly Palmitate,False
Ethyl Carbonate,Ethyl Karbonat,False
Hydrogenated Glycol,Hydrogenated Glycol,False
Magnesium Palmitate Oil,Magnesium Palmitate Minyak,False
Acrylate Sulfate,Acrylate Sulfat,False
Potassium Carbonate Oil,Kalium Karbonat Minyak,False
PPG Stearate Blend,PPG Stearate Blend,False
Hydrogenated Citrate,Hydrogenated Sitrat,False
Calcium Lactate Oil,Kalsium Lactate Minyak,False
Hydrogenated Oxide Compound,Hydrogenated Oksida Compound,False
Poly Benzoate,Poly Benzoat,False
Poly Palmitate,Poly Palmitate,False
Sodium Glutamate,Natrium Glutamate,False
Sodium Lactate,Natrium Lactate,False
Poly Palmitate Blend,Poly Palmitate Blend,False
Sodium Benzoate Copolymer,Natrium Benzoat Copolymer,False
Magnesium Chloride,Magnesium Klorida,False
Poly Silicate Derivative,Poly Silicate Derivative,False
Potassium Lactate,Kalium Lactate,False
Butyl Oxide,Butyl Oksida,False
Magnesium Sulfate Derivative,Magnesium Sulfat Derivative,False
Hydrogenated Carbonate,Hydrogenated Karbonat,False
Acrylate Stearate,Acrylate Stearate,False
